---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
51906,"NSLOCTEXT("""", ""ItemTable_51906_Name"", ""Reinforced Skelos Cultist Sandals"")","NSLOCTEXT("""", ""ItemTable_51906_ShortDesc"", ""A pair of thick leather sandals"")","NSLOCTEXT("""", ""ItemTable_51906_LongDesc"", ""<span style=\""italic\"">They were not ghosts or phantoms. They were four tall men, with shaven, vulture-like heads, and black robes that hid their feet. Their hands were concealed by their wide sleeves.</> - The People of the Black Circle\n\nThe Votaries of Skelos are a group that believes they have stumbled upon the legendary Well of Skelos, right in the midst of the Exiled Lands. They devote their time to listening for whispers from the Well, in an attempt to further their sorcerous knowledge.\n\nThese sandals offer good grip on the rough stone that covers the inside of the volcano. While they are not designed to withstand the extremes of the lava flows that run along the volcano floor, they still provide some protection against the scorching heat."")","/Game/UI/Textures/Icons/icon_cultist_shoes.icon_cultist_shoes","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","38.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","5.240000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","5","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","810.000000","0","0","0","12515","2","1","11102","25","1","0","0","0","5430.000000","NSLOCTEXT("""", ""ItemTable_51906_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_51906_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_51906_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_51906_FourthModifier"", ""Bonus Survival"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
51907,"NSLOCTEXT("""", ""ItemTable_51907_Name"", ""Reinforced Skelos Cultist Skirt"")","NSLOCTEXT("""", ""ItemTable_51907_ShortDesc"", ""A skirt of thick, dark material"")","NSLOCTEXT("""", ""ItemTable_51907_LongDesc"", ""<span style=\""italic\"">They were not ghosts or phantoms. They were four tall men, with shaven, vulture-like heads, and black robes that hid their feet. Their hands were concealed by their wide sleeves.</> - The People of the Black Circle\n\nThe Votaries of Skelos are a group that believes they have stumbled upon the legendary Well of Skelos, right in the midst of the Exiled Lands. They devote their time to listening for whispers from the Well, in an attempt to further their sorcerous knowledge.\n\nThis skirt is often worn by cultists who work the volcanic soil to grow crops. The additional mobility provided by the skirt is useful for those who spend their days bending and crouching."")","/Game/UI/Textures/Icons/icon_cultist_skirt.icon_cultist_skirt","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","96.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","13.090000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","5","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1215.000000","0","0","0","12515","4","1","11102","25","1","0","0","0","4090.000000","NSLOCTEXT("""", ""ItemTable_51907_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_51907_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_51907_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_51907_FourthModifier"", ""Bonus Survival"")","0","0","0.000000","65","0","None","-1","-1","0.062500","0.250000","False","None","None"
51911,"NSLOCTEXT("""", ""ItemTable_51911_Name"", ""Javelin"")","NSLOCTEXT("""", ""ItemTable_51911_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","NSLOCTEXT("""", ""ItemTable_51911_LongDesc"", ""<span style=\""italic\""> As they swept past the black mouth of a gorge that opened into the Pass, a javelin swished through the air and thudded home behind the stallion\'s straining shoulder.</> - The People of the Black Circle\n\nThe javelin is one of the most versatile weapons of the Hyborian age. Light weight enough to be wielded with a shield, the javelin is a common front line weapon in battles. \n\nPush, stab, push, stab is a motto of infantry the world over.\n\nIn addition, the javelin is light enough to be thrown with some degree of accuracy. Enemies fleeing a battle are almost always surprised to find three feet of spear jutting from between their shoulder blades."")","/Game/UI/Textures/Icons/icon_Javelin-1.icon_Javelin-1","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Spear/BP_spear_1h.BP_spear_1h_C","None","10","1","Weapon","0.000000","0","8","Spear","OneHanded","(53700)","7","False","6","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","19","19","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","2","0.162000","0","0","0","0","Stone","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Spear/SM_1h_kushite_short_spear_metal1.SM_1h_kushite_short_spear_metal1","None","/Game/Items/Weapons/Spear/SM_1h_kushite_short_spear_metal1_DM.SM_1h_kushite_short_spear_metal1_DM","0","0","0","0.000000","0","600.000000","0","0","0","10001","2","1","0","0","0","0","0","0","27.000000","NSLOCTEXT("""", ""ItemTable_51911_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_51911_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51911_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51912,"NSLOCTEXT("""", ""ItemTable_51912_Name"", ""Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51912_ShortDesc"", ""A light axe balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51912_LongDesc"", ""<span style=\""italic\""> And it was suspicious. It lifted its head, its eyes glowing like balls of fire, and growled low in its throat. And at that instant Conan hurled the axe. </> - Beyond the Black River\n\nThe Vanir raiders who plague the lands of the Cimmerians and Aesir often carry these light axes on their belts during their raids.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces."")","/Game/UI/Textures/Icons/icon_throwing_axe.icon_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","9","Throwing","OneHanded","(53702)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","19","19","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Stone","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_1h_cimmerian_throwing_axe_iron.SM_1h_cimmerian_throwing_axe_iron","None","/Game/Items/Weapons/Throwing/SM_1h_cimmerian_throwing_axe_iron_DM.SM_1h_cimmerian_throwing_axe_iron_DM","0","0","0","0.000000","0","0.000000","0","0","0","11501","3","1","0","0","0","0","0","0","33.000000","NSLOCTEXT("""", ""ItemTable_51912_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_51912_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51912_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51922,"NSLOCTEXT("""", ""ItemTable_51922_Name"", ""Yoggite Bone Spear"")","NSLOCTEXT("""", ""ItemTable_51922_ShortDesc"", ""A short spear of the Darfari style"")","NSLOCTEXT("""", ""ItemTable_51922_LongDesc"", ""<span style=\""italic\""> Black men came up the river in long boats with skulls grinning on the prows, or stole stooping through the trees, spear in hand.</> - Queen of the Black Coast\n\nAdorned with feathers and tipped with flint, this short spear represents the pinnacle of Darfari weapons.\n\nThe Darfari use these spears for hunting game, first pinning their prey with well-aimed throws and then harassing their prey with swift, sharp stabs.\n\nThe feathers on the shaft are taken from the ferocious, but colourful, elephant birds that roam the grasslands on the very edges of Darfar."")","/Game/UI/Textures/Icons/icon_darfari_short_spear.icon_darfari_short_spear","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Spear/BP_spear_1h.BP_spear_1h_C","None","10","1","Weapon","0.000000","0","8","Spear","OneHanded","(53701)","18","False","6","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","23","23","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","2","0.162000","0","0","0","0","Stone","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Spear/SM_1h_darfari_short_spear_bone.SM_1h_darfari_short_spear_bone","None","/Game/Items/Weapons/Spear/SM_1h_darfari_short_spear_bone_DM.SM_1h_darfari_short_spear_bone_DM","0","0","0","0.000000","0","200.000000","0","0","0","10021","45","1","15002","8","1","0","0","0","795.000000","NSLOCTEXT("""", ""ItemTable_51922_FirstModifier"", ""Hallowed"")","NSLOCTEXT("""", ""ItemTable_51922_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51922_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51931,"NSLOCTEXT("""", ""ItemTable_51931_Name"", ""Stygian Spear"")","NSLOCTEXT("""", ""ItemTable_51931_ShortDesc"", ""An ornate pike made in the Stygian style"")","NSLOCTEXT("""", ""ItemTable_51931_LongDesc"", ""<span style=\""italic\"">The horde had formed into a huge wedge, of which the tip was the Stygians and the body, the mailed asshuri, flanked by the nomads. In close formation, shields lifted, they rolled onward, while behind them a tall figure in a motionless chariot lifted wide-robed arms in grisly invocation.</> - Black Colossus\n\nThe Stygian armies are famed for using chariots into battle. This frees their hands to use either the bow or the spear to great effect.\n\nThe Stygian spear is heavy, two handed, and bronze tipped. Wielded with the momentum of a charging chariot it is devastating to infantry and cavalry alike.\n\nStygian hunters use the broad bladed spears to hunt lions and rhinoceros on the rocky plains around the Styx river."")","/Game/UI/Textures/Icons/icon_stygian_bronze_spear.icon_stygian_bronze_spear","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Spear2h/BP_spear_2h.BP_spear_2h_C","None","1","8","Weapon","0.000000","0","8","Spear2H","TwoHanded","","17","False","8","11","0","0","0.000000","1.000000","3.940000","35.000000","250.000000","24","24","0","0","0","0","0","0","0","33","300.000000","175.000000","0.000000","0.000000","0.000000","2","0.081000","0","0","0","0","Stone","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Spear2h/SM_spear_bronze1_stygian.SM_spear_bronze1_stygian","None","/Game/Items/Weapons/Spear2h/SM_spear_bronze1_stygian_DM.SM_spear_bronze1_stygian_DM","0","0","0","0.000000","0","840.000000","11501","23","1","0","0","0","0","0","0","0","0","0","204.000000","NSLOCTEXT("""", ""ItemTable_51931_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_51931_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51931_ThirdModifier"", ""Reach"")","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","False","None","None"
51932,"NSLOCTEXT("""", ""ItemTable_51932_Name"", ""Hardened Steel Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51932_ShortDesc"", ""A hardened steel axe balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51932_LongDesc"", ""<span style=\""italic\"">It wheeled at the thud of her soft boots on the floor, but even as it turned, her keen blade lashed down, and a fierce exultation swept her as she felt the edge cleave solid flesh and mortal bone.</> - Red Nails\n\nHardened steel, finely wrought, forms the head of this throwing axe and bears the swirling markings of a Cimmerian clan.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces.\n\nCimmerians may be called savages and barbarians, but their understanding of metal smithing is relatively advanced. They know the riddle of steel, how to harden it for greater durability and vicious wounds."")","/Game/UI/Textures/Icons/icon_hardened_steel_throwing_axe.icon_hardened_steel_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","8","Throwing","OneHanded","(53722)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","26","26","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_cimmerian_throwing_axe.SM_cimmerian_throwing_axe","None","/Game/Items/Weapons/Throwing/SM_cimmerian_throwing_axe_DM.SM_cimmerian_throwing_axe_DM","0","0","0","0.000000","0","0.000000","18062","2","1","16021","3","1","0","0","0","0","0","0","1764.000000","NSLOCTEXT("""", ""ItemTable_51932_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51932_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51932_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51933,"NSLOCTEXT("""", ""ItemTable_51933_Name"", ""Exceptional Hardened Steel Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51933_ShortDesc"", ""A hardened steel axe balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51933_LongDesc"", ""<span style=\""italic\"">It wheeled at the thud of her soft boots on the floor, but even as it turned, her keen blade lashed down, and a fierce exultation swept her as she felt the edge cleave solid flesh and mortal bone.</> - Red Nails\n\nHardened steel, finely wrought, forms the head of this throwing axe and bears the swirling markings of a Cimmerian clan.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces.\n\nCimmerians may be called savages and barbarians, but their understanding of metal smithing is relatively advanced. They know the riddle of steel, how to harden it for greater durability and vicious wounds."")","/Game/UI/Textures/Icons/icon_hardened_steel_throwing_axe.icon_hardened_steel_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","8","Throwing","OneHanded","(53722)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","28","28","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_cimmerian_throwing_axe.SM_cimmerian_throwing_axe","None","/Game/Items/Weapons/Throwing/SM_cimmerian_throwing_axe_DM.SM_cimmerian_throwing_axe_DM","0","0","0","0.000000","0","0.000000","18062","2","1","16021","4","1","0","0","0","0","0","0","2124.000000","NSLOCTEXT("""", ""ItemTable_51933_FirstModifier"", ""High Grade Exceptional"")","NSLOCTEXT("""", ""ItemTable_51933_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51933_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51934,"NSLOCTEXT("""", ""ItemTable_51934_Name"", ""Flawless Hardened Steel Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51934_ShortDesc"", ""A hardened steel axe balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51934_LongDesc"", ""<span style=\""italic\"">It wheeled at the thud of her soft boots on the floor, but even as it turned, her keen blade lashed down, and a fierce exultation swept her as she felt the edge cleave solid flesh and mortal bone.</> - Red Nails\n\nHardened steel, finely wrought, forms the head of this throwing axe and bears the swirling markings of a Cimmerian clan.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces.\n\nCimmerians may be called savages and barbarians, but their understanding of metal smithing is relatively advanced. They know the riddle of steel, how to harden it for greater durability and vicious wounds."")","/Game/UI/Textures/Icons/icon_hardened_steel_throwing_axe.icon_hardened_steel_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","8","Throwing","OneHanded","(53722)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","30","30","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_cimmerian_throwing_axe.SM_cimmerian_throwing_axe","None","/Game/Items/Weapons/Throwing/SM_cimmerian_throwing_axe_DM.SM_cimmerian_throwing_axe_DM","0","0","0","0.000000","0","0.000000","18062","2","1","16021","4","1","0","0","0","0","0","0","2124.000000","NSLOCTEXT("""", ""ItemTable_51934_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_51934_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51934_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51938,"NSLOCTEXT("""", ""ItemTable_51938_Name"", ""Star Metal Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51938_ShortDesc"", ""An axe forged from star metal and balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51938_LongDesc"", ""<span style=\""italic\"">I am a queen by fire and steel and slaughter...</> - Queen of the Black Coast\n\nThis impossibly sharp throwing axe is made of legendary star metal, the work of a master craftsman.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces.\n\nStar metal is rare, smelted from ore that falls from the heavens. Weapons made from such material are preternaturally powerful."")","/Game/UI/Textures/Icons/icon_star_metal_throwing_axe.icon_star_metal_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","8","Throwing","OneHanded","(53723)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","37","37","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_throwing_axe_starmetal.SM_throwing_axe_starmetal","None","/Game/Items/Weapons/Throwing/SM_throwing_axe_starmetal_DM.SM_throwing_axe_starmetal_DM","0","0","0","0.000000","0","0.000000","18061","2","1","0","0","0","12512","8","1","0","0","0","1386.000000","NSLOCTEXT("""", ""ItemTable_51938_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51938_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51938_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51939,"NSLOCTEXT("""", ""ItemTable_51939_Name"", ""Exceptional Star Metal Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51939_ShortDesc"", ""An axe forged from star metal and balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51939_LongDesc"", ""<span style=\""italic\"">I am a queen by fire and steel and slaughter...</> - Queen of the Black Coast\n\nThis impossibly sharp throwing axe is made of legendary star metal, the work of a master craftsman.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces.\n\nStar metal is rare, smelted from ore that falls from the heavens. Weapons made from such material are preternaturally powerful."")","/Game/UI/Textures/Icons/icon_star_metal_throwing_axe.icon_star_metal_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","8","Throwing","OneHanded","(53723)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","38","38","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_throwing_axe_starmetal.SM_throwing_axe_starmetal","None","/Game/Items/Weapons/Throwing/SM_throwing_axe_starmetal_DM.SM_throwing_axe_starmetal_DM","0","0","0","0.000000","0","0.000000","18061","2","1","0","0","0","12512","8","1","0","0","0","1386.000000","NSLOCTEXT("""", ""ItemTable_51939_FirstModifier"", ""High Grade Exceptional"")","NSLOCTEXT("""", ""ItemTable_51939_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51939_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51940,"NSLOCTEXT("""", ""ItemTable_51940_Name"", ""Flawless Star Metal Throwing Axe"")","NSLOCTEXT("""", ""ItemTable_51940_ShortDesc"", ""An axe forged from star metal and balanced for throwing"")","NSLOCTEXT("""", ""ItemTable_51940_LongDesc"", ""<span style=\""italic\"">I am a queen by fire and steel and slaughter...</> - Queen of the Black Coast\n\nThis impossibly sharp throwing axe is made of legendary star metal, the work of a master craftsman.\n\nHeld in the off-hand, these axes can be used for hacking at enemy shields and, in an emergency, hurled at their faces.\n\nStar metal is rare, smelted from ore that falls from the heavens. Weapons made from such material are preternaturally powerful."")","/Game/UI/Textures/Icons/icon_star_metal_throwing_axe.icon_star_metal_throwing_axe","/Game/Items/BP_ProjectileWeaponThrown.BP_ProjectileWeaponThrown_C","None","/Game/Items/Weapons/Throwing/BP_throwing_offhand_axe.BP_throwing_offhand_axe_C","None","10","2","Weapon","0.000000","0","8","Throwing","OneHanded","(53723)","7","False","4","6","0","0","0.000000","1.000000","1.000000","35.000000","250.000000","38","38","0","0","0","0","0","0","0","36","2000.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Throwing/SM_throwing_axe_starmetal.SM_throwing_axe_starmetal","None","/Game/Items/Weapons/Throwing/SM_throwing_axe_starmetal_DM.SM_throwing_axe_starmetal_DM","0","0","0","0.000000","0","0.000000","18061","2","1","0","0","0","12512","8","1","0","0","0","1386.000000","NSLOCTEXT("""", ""ItemTable_51940_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_51940_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51940_ThirdModifier"", ""Throwing"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None","None"
51941,"NSLOCTEXT("""", ""ItemTable_51941_Name"", ""Ancient Two-Handed Sword"")","NSLOCTEXT("""", ""ItemTable_51941_ShortDesc"", ""An ancient greatsword marked in strange runes"")","NSLOCTEXT("""", ""ItemTable_51941_LongDesc"", ""<span style=\""italic\"">You shall go down the dark road to Acheron, which is the road of silence and the night. The dark empire, unreborn, shall remain a legend and a black memory.</> - The Hour of the Dragon\n\nThis greatsword, made from an ancient design, seems to suck away the warmth and daylight. A relic of the past, the shape of it calls up shadow-haunted memories of ape-gods squatting on shattered altars.\nIt whispers ceaselessly to its bearer and slowly, inevitably, tears their sanity apart."")","/Game/UI/Textures/Icons/icon_ancient_2hSword.icon_ancient_2hSword","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Sword2h/sword2h.sword2h_C","None","1","8","Weapon","0.000000","0","8","Sword","TwoHanded","","4","False","5","7","0","0","0.000000","1.000000","6.300000","35.000000","250.000000","40","40","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","3","0.202500","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Sword2h/SM_2h_ancient_sword.SM_2h_ancient_sword","None","/Game/Items/Weapons/Sword2h/SM_2h_ancient_sword_DM.SM_2h_ancient_sword_DM","0","0","0","0.000000","0","1080.000000","16021","3","1","11502","17","1","0","0","0","0","0","0","1737.000000","NSLOCTEXT("""", ""ItemTable_51941_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51941_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51941_ThirdModifier"", ""Cripple"")","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","False","None","None"
